clean_text,label
ﻣﻠﻜﺔ ﺟﻤﺎﻝ ﻓﺮﻧﺴﺎ ﻟﺴﻨﺔ ﺷﻜﻠﻬﺎ ﻃﺒﻴﻌﻲ ﻭﻏﻴﺮ ﻣﺼﻄﻨﻊ ﻭﻏﻴﺮ ﻣﻜﺮﺭ ﺍﻟﻌﻴﻮﻥ ﺍﻟﻤﻠﻮﻧﺔ ﻭﺍﻟﺸﻌﺮ ﺍﻷﺷﻘﺮ ﻭﺑﺸﺮﺓ ﺑﻴﻀﺎﺀ ﻓﻌﻼ,2
خلص رجعت روقت,2
مو لازم اكتب كلام ويكون مقصود لشخص مكن عجبني وكتبتو,0
المندوبه الامريكيه لدي الام المتحده سامنثا باور النظام السوري لم يكن ليدخل شرق حلب لولا استعانته بالقوه الروسيه روسيا سوريا,1
كلام صحيح خلال عام فقط تغيرت ملكه العز التي كنا نقول ان الشيئ هذا حلال لانه يباع فقط في الملكه او حرام لانه محرم بيعه في الملكه الان اصبحت معجنه بدلت هيئه الامر بالمعروف والنهي عن المنكر بهيئه الترفيه وفتحت السينمات واجيزت الحفلات وسجن العلماء الحق وافتي علماء السوء,0
مرزوق_فالح_الحبينيالمعطيBLq,2
بعد سنه كيف تخلي رفاق جبران_تويني من وزرا ونواب وزعما عن قضيه اغتيالهاليله ب هوا_الحريه pm عبر,1
انا من وجه نظري ان تعد الزوجات من اسباب البطاله لان الزوج يجلس يعد ويخلف البنات والاولاد وهو ما قدر يصرف عليهم ولا يوجهم الي مستقبل واعد وبكذا رح يسير عياله يعانون من البطاله,0
رامي عياش_ رائع بحبك رائع,2
"غرد_بحبك_لمحمد_بن_سلمان
 
 اله يوفقك لخدمه الدين ثم الشعب والوطن
 
 ويسد خطاك لكل شي يفيد الامه",1
وان شاء اله في القريب العاجل نقدم التهاني والتبريكات لمسلمين بالنصر لاخوانا في سوريا ستبقي_حلب,2
هذا سنابي اتشرف بالجميع,2
انتهي زمن الرئيس الذي يمنح وجاء زمن الشعب الذي يجد ويعتز بكرامته وما اعتمدته لكم هو بعض حقكم فانتم الذين تمنحون ولست,2
الصحافيه ميشيل جبران_تويني طريقه التعاطي مع الوزارات وكانها حص طائفيه يملكها الاطراف مهزله وقاحه غير مقبوله تحالف الجميع فمن يحاسبهم,0
قبل كده وبعدما قفلوا النت في البترول كنا نرسل النك لسيرفرات بره وهم اله يجزاهم خير يرسلوا الصفحه ونستمر علي كده تخيل,1
RT حلب الصمودقصه صمود في صورتينبعيون ابناء الشهباءلك اله و لقاتلك الخزي والعاروجهنم في الاخره,0
مالا يعرفه البعضتنتج السعوديه اكثر من الف رغيف خبز يومي عبر اربعه افران متنقله لاشقاء السورين النازحين ع,2
عبدالخالق_عبداله محكمه في مصر تمهد ل احمد_شفيق الطريق لمنافسه في الانتخابات_الرئاسيه,1
"اسوا ما قد يحصل في اي بلد الا تثق بكفاءه شبابها تستقدم من الخارج مئات بل الاف المتخصين في اي مجال وابناء وطنا عاطلين هذه كارثه يجب تداركها في اغلب التخصات نسمع عطاله ولا تقتصر علي الهندسه فقط عندنا طاقات بشريه يجب استغلالها لنهضه وطنا وتطوره 
 مهندسون_معطلون_يناشدون_الملك",0
"تضامن_مع_ترف_العسيري
 كلبه التاق كالعاده من شله اسقاط الولايه 
 صدق نبينا محمد صل اله عليه وسلم حينما قال رايتكن اكثر اهل النار",0
عديتها جلده ليتها في مكاوي النسويات حقين اسقاط الولايه,0
"RT الشعب_ضد_قياده_المراه
 الي رجال وفي دمه حراره علي اهله ماراح يوافق علي هالقرار صراحه",0
"RT تطبيق_مسياركم_يحدث_ضجه
 
 مع ان زواج المسيار حلال ومشروع لكني ضده وارفضه لان من حقوق الزوجه علي زوجها السكن والنفقه وفي هذا الزواج تنازل المراه عن حقوقها",1
RT يبركاتك يشيخ جسمي ناوي علي اي تاني انجلينا بتطلقبص بقي عليك وعلي سيسي له يكرمك امدح قي من قلبك,2
"مهندسون_معطلون_في_ياهلا
 عملت بعده شركات السعودي يا حارس امن يامراسل يامحصل يامعقب وماتقدر تطور ولا ترقي لا اي منصب لكثره الاجانب بكل قسم ويزرعون قاعده لصاحب العمل ده مايشتغل ده يتاخر ده مايفهم ده مافيش حل معاه الان شغال بشركه احس اني ساكن في قاهره بمصر",0
تعرف علي القصه الكامله لحادث الذي تعرض له الزعيم عادل_امام في تونس,1
بالنسبه لناس الي بتقول انها هتحبك_لو ضحكتها وهي بتعيط حضرتك انا مش هسيبها تعيط اصلا,2
"نطالب بالتوظيف 
 عطاله_التخصات_الصحيه",0
"وزاره الصحه مو نفس وزاره التجاره ي فاشل لك سنتين وزير العطاله قبلك كانت ف نزول وقت جيت انت انعدمت الوظايف اكثر من قبل وش تبريرك لعدم نزول وظايف لمده سنه مع وجود الاحتياج بكل المستشفيات 
 
 
 
 
 
 عطاله_التخصات_الصحيه",0
RT جائزه نوبل في الكيمياء لرئيس الفريق البحثي لمدينه العلوم السعوديه,2
يعلم الاقصي ان يوما سياتيه رجال يحبون الشهاده كما يحب المتخاذلون الحياه فلسطين,2
"مع_او_ضد_عمل_وقياده_المراه
 
 قياده المراه لسياره جاء بقرار حكيم من قيادتنا الرشيده ادامهم اله لوطن والمواطنين 
 
 ومن يعترض علي قرار الدوله يجب ان يحاسب",1
قصدق حلف الناتو او الاطلسي ه,1
قسم الشهيد النائب جبران تويني ذكري انطلاق ثوره الارز YouTubeوفاء_لجبران دفاعا عن لبنان العظيم,2
RT اماني_العجلان_عار_علي_السعودياتالمذيعالسعوديه وافقت علي اسقاط الولايه في مؤتمر الام المتحده هيلوعطيتك ايفون بدل سام,2
ليس عليك اسعاد كل الناس ولكن عليك ان لا تؤذي احدا,2
طقطقه وتجربه حلوه manequinchalenge,2
"مجلس_الشوري_يرفض_الانحلال
 كان تعليم المراه انحلال
 كانت قياده المراه انحلال
 وس يصبح خروج المراه لسفر بدون تصريح انحلال
 نعم انتم في دوله الحرمين الشريفين الا كل شي حرام من البدايه وبقدره قادر يصبح حلال",1
RT تسريبات ويكيليكس هيلاري كلنتون قطر تدعم داعش وهذه خطه المواجه لتفاصيل اكثر,1
شرح اعدادات النظام System Setings في ويندوز,1
_ ومش بعيد خالص تكون الشئون المعنويه هي الي باعتاه من الاساس وهم بغبائهم المعتاد وقعوا في المصيده دون ترد هيموتوا بغبائهم,0
توصيل مجاني petitpapatopachat christmas MAMARedCarpet markasat shoping gifts fashion bags makeup purse,1
مقال احبت قراءته,2
حبي عظيم تناساه بس ماتنساه,2
RT تصريح سابق لفينغر ميسي لاعب بلاي ستيشن هو وحده الذي يجعل الاشياء المستحيله مكنه,2
"الملك_يدشن_مشاريع_القصيم
 المشاريع الكبيره والضخمه ستجعل من منطقه القصيم منطقه رائد وميزه من مناطق الملكه بصروحها التعليميه وجوده بنيتها التحتيه والتي تمضي بخطي متسارعه وفق رؤيه الملكه",1
